,hid,rlid,admin1,admin2,hh_size
8979,,,51,760,1
8980,,,51,013,2
8981,,,51,073,1
8982,,,51,041,1
8983,,,51,063,1
8984,,,51,650,1
8985,,,51,059,1
8986,,,51,810,1
8987,,,51,059,1
8988,,,51,760,1
8989,,,51,840,1
8990,,,51,003,2
8991,,,51,165,3
8992,,,51,179,3
8993,,,51,001,3
8994,,,51,650,2
8995,,,51,087,1
8996,,,51,059,2
8997,,,51,079,1
8998,,,51,760,3
8999,,,51,710,1
9000,,,51,685,3
9001,,,51,810,1
9002,,,51,510,4
9003,,,51,710,2
9004,,,51,550,4
9005,,,51,013,1
9006,,,51,019,1
9007,,,51,059,1
9008,,,51,683,2
9009,,,51,810,1
9010,,,51,041,2
9011,,,51,047,1
9012,,,51,105,1
9013,,,51,165,1
9014,,,51,820,3
9015,,,51,680,1
9016,,,51,007,1
9017,,,51,810,1
9018,,,51,550,1
9019,,,51,600,3
9020,,,51,153,2
9021,,,51,093,1
9022,,,51,087,1
9023,,,51,550,1
9024,,,51,159,4
9025,,,51,031,2
9026,,,51,510,2
9027,,,51,061,1
9028,,,51,009,3
9029,,,51,013,2
9030,,,51,740,1
9031,,,51,810,2
9032,,,51,153,2
9033,,,51,520,1
9034,,,51,177,1
9035,,,51,143,4
9036,,,51,810,2
9037,,,51,121,2
9038,,,51,810,3
9039,,,51,153,2
9040,,,51,740,1
9041,,,51,650,5
9042,,,51,105,1
9043,,,51,107,2
9044,,,51,107,3
9045,,,51,510,5
9046,,,51,059,2
9047,,,51,059,1
9048,,,51,059,1
9049,,,51,775,2
9050,,,51,089,3
9051,,,51,035,1
9052,,,51,710,2
9053,,,51,041,1
9054,,,51,023,1
9055,,,51,041,2
9056,,,51,650,1
9057,,,51,181,1
9058,,,51,199,2
9059,,,51,153,1
9060,,,51,630,1
9061,,,51,153,2
9062,,,51,067,2
9063,,,51,095,2
9064,,,51,133,1
9065,,,51,153,3
9066,,,51,095,3
9067,,,51,059,1
9068,,,51,660,1
9069,,,51,810,1
9070,,,51,810,3
9071,,,51,710,1
9072,,,51,059,1
9073,,,51,810,2
9074,,,51,043,2
9075,,,51,153,1
9076,,,51,019,1
9077,,,51,139,1
9078,,,51,550,4
9079,,,51,013,3
9080,,,51,141,2
9081,,,51,171,1
9082,,,51,760,2
9083,,,51,059,1
9084,,,51,059,1
9085,,,51,087,1
9086,,,51,510,2
9087,,,51,790,2
9088,,,51,710,1
9089,,,51,820,1
9090,,,51,079,2
9091,,,51,710,4
9092,,,51,107,2
9093,,,51,750,1
9094,,,51,059,1
9095,,,51,810,2
9096,,,51,069,1
9097,,,51,550,1
9098,,,51,163,3
9099,,,51,003,4
9100,,,51,550,1
9101,,,51,035,2
9102,,,51,760,2
9103,,,51,153,4
9104,,,51,019,2
9105,,,51,185,1
9106,,,51,155,2
9107,,,51,760,1
9108,,,51,041,2
9109,,,51,013,3
9110,,,51,059,4
9111,,,51,590,1
9112,,,51,031,2
9113,,,51,087,3
9114,,,51,173,1
9115,,,51,690,2
9116,,,51,810,2
9117,,,51,087,1
9118,,,51,059,1
9119,,,51,041,1
9120,,,51,059,2
9121,,,51,550,3
9122,,,51,710,2
9123,,,51,059,2
9124,,,51,191,1
9125,,,51,041,4
9126,,,51,111,1
9127,,,51,760,1
9128,,,51,810,1
9129,,,51,185,2
9130,,,51,059,3
9131,,,51,171,1
9132,,,51,730,5
9133,,,51,740,1
9134,,,51,137,1
9135,,,51,041,2
9136,,,51,197,1
9137,,,51,085,1
9138,,,51,013,4
9139,,,51,710,1
9140,,,51,059,1
9141,,,51,177,2
9142,,,51,770,1
9143,,,51,059,1
9144,,,51,830,1
9145,,,51,107,4
9146,,,51,009,2
9147,,,51,107,3
9148,,,51,790,2
9149,,,51,015,1
9150,,,51,650,2
9151,,,51,059,2
9152,,,51,161,3
9153,,,51,075,2
9154,,,51,163,2
9155,,,51,087,1
9156,,,51,770,1
9157,,,51,013,1
9158,,,51,013,1
9159,,,51,013,2
9160,,,51,155,2
9161,,,51,095,3
9162,,,51,061,3
9163,,,51,175,2
9164,,,51,550,2
9165,,,51,061,2
9166,,,51,059,3
9167,,,51,740,2
9168,,,51,760,1
9169,,,51,700,6
9170,,,51,171,2
9171,,,51,710,4
9172,,,51,760,2
9173,,,51,590,2
9174,,,51,085,1
9175,,,51,810,1
9176,,,51,680,1
9177,,,51,089,1
9178,,,51,059,1
9179,,,51,059,2
9180,,,51,069,1
9181,,,51,073,3
9182,,,51,069,2
9183,,,51,570,1
9184,,,51,810,1
9185,,,51,107,1
9186,,,51,710,3
9187,,,51,775,1
9188,,,51,683,2
9189,,,51,760,2
9190,,,51,191,2
9191,,,51,800,2
9192,,,51,660,1
9193,,,51,059,2
9194,,,51,095,1
9195,,,51,760,1
9196,,,51,550,5
9197,,,51,033,2
9198,,,51,760,3
9199,,,51,710,2
9200,,,51,005,2
9201,,,51,187,4
9202,,,51,700,1
9203,,,51,770,2
9204,,,51,087,1
9205,,,51,650,1
9206,,,51,710,1
9207,,,51,061,2
9208,,,51,700,3
9209,,,51,161,2
9210,,,51,107,1
9211,,,51,710,2
9212,,,51,740,1
9213,,,51,153,1
9214,,,51,121,1
9215,,,51,059,1
9216,,,51,127,1
9217,,,51,003,1
9218,,,51,550,1
9219,,,51,073,2
9220,,,51,141,1
9221,,,51,650,1
9222,,,51,770,1
9223,,,51,171,1
9224,,,51,810,2
9225,,,51,133,1
9226,,,51,161,1
9227,,,51,199,2
9228,,,51,107,1
9229,,,51,630,2
9230,,,51,107,1
9231,,,51,059,1
9232,,,51,059,2
9233,,,51,187,2
9234,,,51,153,1
9235,,,51,059,1
9236,,,51,009,2
9237,,,51,077,1
9238,,,51,179,1
9239,,,51,013,1
9240,,,51,161,2
9241,,,51,810,1
9242,,,51,760,2
9243,,,51,810,1
9244,,,51,735,1
9245,,,51,810,1
9246,,,51,031,1
9247,,,51,003,2
9248,,,51,087,1
9249,,,51,041,3
9250,,,51,810,2
9251,,,51,710,1
9252,,,51,009,1
9253,,,51,195,1
9254,,,51,071,2
9255,,,51,810,3
9256,,,51,121,1
9257,,,51,177,1
9258,,,51,710,2
9259,,,51,093,1
9260,,,51,185,3
9261,,,51,059,5
9262,,,51,510,1
9263,,,51,059,1
9264,,,51,141,4
9265,,,51,550,5
9266,,,51,710,1
9267,,,51,073,1
9268,,,51,520,1
9269,,,51,087,3
9270,,,51,760,1
9271,,,51,087,3
9272,,,51,089,1
9273,,,51,700,2
9274,,,51,143,1
9275,,,51,059,2
9276,,,51,107,1
9277,,,51,059,2
9278,,,51,031,1
9279,,,51,595,3
9280,,,51,059,3
9281,,,51,059,2
9282,,,51,087,1
9283,,,51,185,2
9284,,,51,059,1
9285,,,51,099,2
9286,,,51,107,3
9287,,,51,147,1
9288,,,51,041,4
9289,,,51,049,2
9290,,,51,059,2
9291,,,51,087,2
9292,,,51,153,2
9293,,,51,059,2
9294,,,51,107,2
9295,,,51,161,2
9296,,,51,059,3
9297,,,51,059,2
9298,,,51,800,1
9299,,,51,087,2
9300,,,51,760,3
9301,,,51,059,1
9302,,,51,089,2
9303,,,51,059,1
9304,,,51,107,4
9305,,,51,550,1
9306,,,51,059,1
9307,,,51,059,4
9308,,,51,087,3
9309,,,51,179,2
9310,,,51,059,1
9311,,,51,153,2
9312,,,51,700,1
9313,,,51,013,1
9314,,,51,177,2
9315,,,51,041,2
9316,,,51,510,2
9317,,,51,760,2
9318,,,51,059,4
9319,,,51,760,2
9320,,,51,153,3
9321,,,51,015,4
9322,,,51,760,2
9323,,,51,191,1
9324,,,51,041,3
9325,,,51,107,8
9326,,,51,059,2
9327,,,51,840,1
9328,,,51,840,1
9329,,,51,730,1
9330,,,51,810,3
9331,,,51,041,2
9332,,,51,035,1
9333,,,51,710,1
9334,,,51,153,1
9335,,,51,680,1
9336,,,51,059,1
9337,,,51,013,1
9338,,,51,810,2
9339,,,51,059,1
9340,,,51,037,2
9341,,,51,013,1
9342,,,51,059,2
9343,,,51,003,2
9344,,,51,107,1
9345,,,51,059,2
9346,,,51,700,2
9347,,,51,810,2
9348,,,51,059,4
9349,,,51,540,4
9350,,,51,179,3
9351,,,51,003,1
9352,,,51,009,1
9353,,,51,013,2
9354,,,51,800,1
9355,,,51,107,1
9356,,,51,013,2
9357,,,51,775,1
9358,,,51,165,2
9359,,,51,059,3
9360,,,51,810,2
9361,,,51,003,3
9362,,,51,179,1
9363,,,51,143,3
9364,,,51,680,4
9365,,,51,059,2
9366,,,51,059,1
9367,,,51,650,1
9368,,,51,730,1
9369,,,51,510,2
9370,,,51,003,2
9371,,,51,031,2
9372,,,51,510,1
9373,,,51,059,2
9374,,,51,137,3
9375,,,51,059,1
9376,,,51,810,3
9377,,,51,179,2
9378,,,51,590,1
9379,,,51,119,1
9380,,,51,580,1
9381,,,51,153,2
9382,,,51,710,1
9383,,,51,013,5
9384,,,51,107,1
9385,,,51,830,2
9386,,,51,107,1
9387,,,51,015,1
9388,,,51,590,3
9389,,,51,161,1
9390,,,51,041,1
9391,,,51,079,1
9392,,,51,680,3
9393,,,51,770,3
9394,,,51,059,2
9395,,,51,770,4
9396,,,51,107,2
9397,,,51,059,3
9398,,,51,710,1
9399,,,51,137,1
9400,,,51,013,1
9401,,,51,025,1
9402,,,51,121,1
9403,,,51,177,1
9404,,,51,121,2
9405,,,51,087,2
9406,,,51,810,3
9407,,,51,700,1
9408,,,51,085,2
9409,,,51,810,2
9410,,,51,161,2
9411,,,51,650,1
9412,,,51,550,2
9413,,,51,107,3
9414,,,51,013,1
9415,,,51,099,2
9416,,,51,810,1
9417,,,51,760,2
9418,,,51,041,3
9419,,,51,155,1
9420,,,51,041,3
9421,,,51,107,2
9422,,,51,710,2
9423,,,51,153,3
9424,,,51,165,1
9425,,,51,059,4
9426,,,51,019,1
9427,,,51,179,1
9428,,,51,550,1
9429,,,51,177,3
9430,,,51,085,1
9431,,,51,810,2
9432,,,51,510,1
9433,,,51,107,2
9434,,,51,119,1
9435,,,51,670,2
9436,,,51,153,5
9437,,,51,510,1
9438,,,51,107,2
9439,,,51,095,1
9440,,,51,119,2
9441,,,51,153,1
9442,,,51,013,2
9443,,,51,087,1
9444,,,51,059,1
9445,,,51,095,1
9446,,,51,087,1
9447,,,51,177,2
9448,,,51,685,2
9449,,,51,810,4
9450,,,51,195,2
9451,,,51,143,2
9452,,,51,087,1
9453,,,51,177,2
9454,,,51,013,3
9455,,,51,620,2
9456,,,51,760,1
9457,,,51,177,2
9458,,,51,810,1
9459,,,51,680,2
9460,,,51,047,1
9461,,,51,107,3
9462,,,51,650,2
9463,,,51,153,1
9464,,,51,107,1
9465,,,51,059,2
9466,,,51,059,2
9467,,,51,085,2
9468,,,51,033,3
9469,,,51,510,1
9470,,,51,700,1
9471,,,51,650,2
9472,,,51,041,1
9473,,,51,187,2
9474,,,51,153,2
9475,,,51,011,3
9476,,,51,810,1
9477,,,51,059,1
9478,,,51,067,1
9479,,,51,141,1
9480,,,51,059,1
9481,,,51,570,3
9482,,,51,177,3
9483,,,51,059,2
9484,,,51,041,1
9485,,,51,087,2
9486,,,51,750,3
9487,,,51,107,1
9488,,,51,143,1
9489,,,51,163,1
9490,,,51,550,2
9491,,,51,153,1
9492,,,51,013,3
9493,,,51,177,3
9494,,,51,143,2
9495,,,51,830,1
9496,,,51,510,3
9497,,,51,153,1
9498,,,51,660,2
9499,,,51,159,1
9500,,,51,041,2
9501,,,51,013,3
9502,,,51,760,3
9503,,,51,199,1
9504,,,51,710,1
9505,,,51,810,2
9506,,,51,087,1
9507,,,51,041,3
9508,,,51,059,4
9509,,,51,059,1
9510,,,51,121,2
9511,,,51,199,2
9512,,,51,179,1
9513,,,51,059,2
9514,,,51,059,1
9515,,,51,059,2
9516,,,51,059,3
9517,,,51,153,2
9518,,,51,107,3
9519,,,51,003,2
9520,,,51,041,4
9521,,,51,710,2
9522,,,51,041,2
9523,,,51,067,1
9524,,,51,520,2
9525,,,51,015,1
9526,,,51,107,1
9527,,,51,161,1
9528,,,51,550,1
9529,,,51,085,1
9530,,,51,107,1
9531,,,51,107,1
9532,,,51,810,1
9533,,,51,165,2
9534,,,51,143,3
9535,,,51,065,2
9536,,,51,059,1
9537,,,51,840,2
9538,,,51,650,1
9539,,,51,027,1
9540,,,51,107,1
9541,,,51,043,2
9542,,,51,041,2
9543,,,51,009,1
9544,,,51,710,1
9545,,,51,185,3
9546,,,51,177,1
9547,,,51,121,1
9548,,,51,031,1
9549,,,51,117,1
9550,,,51,165,2
9551,,,51,095,1
9552,,,51,550,1
9553,,,51,041,2
9554,,,51,810,1
9555,,,51,760,1
9556,,,51,107,2
9557,,,51,059,2
9558,,,51,165,1
9559,,,51,153,1
9560,,,51,185,2
9561,,,51,075,3
9562,,,51,101,1
9563,,,51,109,1
9564,,,51,085,1
9565,,,51,059,3
9566,,,51,163,2
9567,,,51,145,1
9568,,,51,191,2
9569,,,51,087,2
9570,,,51,063,1
9571,,,51,059,1
9572,,,51,015,1
9573,,,51,590,2
9574,,,51,125,2
9575,,,51,107,1
9576,,,51,107,1
9577,,,51,760,1
9578,,,51,117,2
9579,,,51,085,2
9580,,,51,650,1
9581,,,51,107,3
9582,,,51,510,1
9583,,,51,760,3
9584,,,51,710,1
9585,,,51,550,1
9586,,,51,810,1
9587,,,51,161,2
9588,,,51,193,1
9589,,,51,059,2
9590,,,51,059,2
9591,,,51,630,1
9592,,,51,775,1
9593,,,51,059,1
9594,,,51,760,1
9595,,,51,590,1
9596,,,51,107,1
9597,,,51,059,2
9598,,,51,041,1
9599,,,51,810,2
9600,,,51,650,1
9601,,,51,149,1
9602,,,51,678,2
9603,,,51,760,3
9604,,,51,019,2
9605,,,51,099,3
9606,,,51,810,1
9607,,,51,580,1
9608,,,51,760,1
9609,,,51,149,2
9610,,,51,069,2
9611,,,51,740,1
9612,,,51,710,2
9613,,,51,800,1
9614,,,51,810,1
9615,,,51,073,1
9616,,,51,153,2
9617,,,51,087,1
9618,,,51,165,2
9619,,,51,059,1
9620,,,51,550,2
9621,,,51,065,1
9622,,,51,087,1
9623,,,51,710,1
9624,,,51,630,1
9625,,,51,107,1
9626,,,51,775,4
9627,,,51,041,3
9628,,,51,630,2
9629,,,51,550,1
9630,,,51,510,1
9631,,,51,153,1
9632,,,51,059,3
9633,,,51,161,2
9634,,,51,013,1
9635,,,51,550,2
9636,,,51,800,2
9637,,,51,059,1
9638,,,51,153,1
9639,,,51,121,3
9640,,,51,169,2
9641,,,51,059,1
9642,,,51,143,6
9643,,,51,149,1
9644,,,51,179,2
9645,,,51,121,1
9646,,,51,800,2
9647,,,51,790,2
9648,,,51,700,1
9649,,,51,683,2
9650,,,51,810,3
9651,,,51,810,1
9652,,,51,013,2
9653,,,51,700,2
9654,,,51,540,1
9655,,,51,085,1
9656,,,51,700,3
9657,,,51,775,1
9658,,,51,061,1
9659,,,51,810,1
9660,,,51,770,2
9661,,,51,059,1
9662,,,51,179,1
9663,,,51,025,3
9664,,,51,710,4
9665,,,51,011,1
9666,,,51,085,1
9667,,,51,670,2
9668,,,51,103,1
9669,,,51,041,1
9670,,,51,161,2
9671,,,51,179,2
9672,,,51,650,2
9673,,,51,041,2
9674,,,51,650,3
9675,,,51,650,1
9676,,,51,775,1
9677,,,51,059,3
9678,,,51,810,2
9679,,,51,127,2
9680,,,51,003,3
9681,,,51,153,1
9682,,,51,760,2
9683,,,51,073,5
9684,,,51,510,1
9685,,,51,059,2
9686,,,51,031,2
9687,,,51,033,2
9688,,,51,081,1
9689,,,51,740,1
9690,,,51,029,1
9691,,,51,059,2
9692,,,51,059,4
9693,,,51,550,2
9694,,,51,161,3
9695,,,51,179,2
9696,,,51,179,1
9697,,,51,061,5
9698,,,51,740,2
9699,,,51,153,2
9700,,,51,141,2
9701,,,51,710,1
9702,,,51,059,2
9703,,,51,550,2
9704,,,51,121,1
9705,,,51,041,1
9706,,,51,041,1
9707,,,51,195,2
9708,,,51,005,2
9709,,,51,179,1
9710,,,51,680,2
9711,,,51,710,2
9712,,,51,079,2
9713,,,51,810,2
9714,,,51,760,3
9715,,,51,161,2
9716,,,51,510,1
9717,,,51,550,2
9718,,,51,059,2
9719,,,51,061,1
9720,,,51,153,3
9721,,,51,087,3
9722,,,51,550,4
9723,,,51,107,2
9724,,,51,760,1
9725,,,51,153,1
9726,,,51,510,1
9727,,,51,137,4
9728,,,51,760,2
9729,,,51,510,1
9730,,,51,117,2
9731,,,51,177,1
9732,,,51,760,2
9733,,,51,059,1
9734,,,51,173,2
9735,,,51,107,3
9736,,,51,085,1
9737,,,51,117,1
9738,,,51,630,2
9739,,,51,059,2
9740,,,51,013,1
9741,,,51,167,3
9742,,,51,580,1
9743,,,51,059,1
9744,,,51,700,1
9745,,,51,590,3
9746,,,51,153,1
9747,,,51,067,1
9748,,,51,127,2
9749,,,51,760,3
9750,,,51,059,1
9751,,,51,107,2
9752,,,51,087,3
9753,,,51,700,1
9754,,,51,093,1
9755,,,51,019,1
9756,,,51,047,1
9757,,,51,550,3
9758,,,51,013,2
9759,,,51,011,2
9760,,,51,790,1
9761,,,51,093,3
9762,,,51,107,2
9763,,,51,153,2
9764,,,51,059,3
9765,,,51,059,1
9766,,,51,710,1
9767,,,51,760,2
9768,,,51,041,2
9769,,,51,175,2
9770,,,51,059,1
9771,,,51,760,1
9772,,,51,680,2
9773,,,51,153,1
9774,,,51,059,3
9775,,,51,177,1
9776,,,51,153,1
9777,,,51,087,1
9778,,,51,153,1
9779,,,51,177,3
9780,,,51,013,1
9781,,,51,740,2
9782,,,51,079,1
9783,,,51,770,1
9784,,,51,059,3
9785,,,51,036,1
9786,,,51,760,1
9787,,,51,041,3
9788,,,51,137,2
9789,,,51,107,2
9790,,,51,001,2
9791,,,51,143,2
9792,,,51,185,1
9793,,,51,171,1
9794,,,51,067,1
9795,,,51,197,1
9796,,,51,810,2
9797,,,51,089,1
9798,,,51,810,1
9799,,,51,840,1
9800,,,51,590,1
9801,,,51,165,2
9802,,,51,710,2
9803,,,51,810,1
9804,,,51,600,1
9805,,,51,143,1
9806,,,51,610,2
9807,,,51,067,1
9808,,,51,107,1
9809,,,51,001,3
9810,,,51,540,1
9811,,,51,169,1
9812,,,51,760,1
9813,,,51,740,1
9814,,,51,810,2
9815,,,51,087,2
9816,,,51,009,1
9817,,,51,059,3
9818,,,51,041,1
9819,,,51,187,2
9820,,,51,059,2
9821,,,51,087,2
9822,,,51,143,1
9823,,,51,153,2
9824,,,51,710,1
9825,,,51,800,3
9826,,,51,550,2
9827,,,51,087,2
9828,,,51,810,1
9829,,,51,185,3
9830,,,51,153,1
9831,,,51,121,2
9832,,,51,085,1
9833,,,51,670,2
9834,,,51,199,2
9835,,,51,550,1
9836,,,51,087,2
9837,,,51,740,2
9838,,,51,760,2
9839,,,51,800,1
9840,,,51,760,4
9841,,,51,067,3
9842,,,51,087,1
9843,,,51,810,1
9844,,,51,683,1
9845,,,51,175,2
9846,,,51,740,2
9847,,,51,059,2
9848,,,51,013,2
9849,,,51,041,2
9850,,,51,063,3
9851,,,51,027,1
9852,,,51,510,3
9853,,,51,810,2
9854,,,51,810,2
9855,,,51,059,3
9856,,,51,059,3
9857,,,51,107,2
9858,,,51,041,3
9859,,,51,800,1
9860,,,51,153,1
9861,,,51,800,1
9862,,,51,550,1
9863,,,51,550,1
9864,,,51,041,1
9865,,,51,199,2
9866,,,51,197,1
9867,,,51,770,3
9868,,,51,041,1
9869,,,51,810,1
9870,,,51,059,2
9871,,,51,149,1
9872,,,51,800,1
9873,,,51,179,1
9874,,,51,143,2
9875,,,51,700,2
9876,,,51,059,1
9877,,,51,590,2
9878,,,51,087,1
9879,,,51,085,4
9880,,,51,760,2
9881,,,51,137,1
9882,,,51,800,2
9883,,,51,069,1
9884,,,51,810,1
9885,,,51,175,1
9886,,,51,095,4
9887,,,51,770,2
9888,,,51,540,2
9889,,,51,710,1
9890,,,51,750,4
9891,,,51,153,2
9892,,,51,067,1
9893,,,51,570,2
9894,,,51,700,4
9895,,,51,017,3
9896,,,51,187,1
9897,,,51,143,1
9898,,,51,197,1
9899,,,51,059,2
9900,,,51,051,6
9901,,,51,630,2
9902,,,51,041,1
9903,,,51,520,1
9904,,,51,057,1
9905,,,51,660,2
9906,,,51,041,2
9907,,,51,760,1
9908,,,51,810,2
9909,,,51,023,3
9910,,,51,770,1
9911,,,51,117,1
9912,,,51,139,1
9913,,,51,059,4
9914,,,51,029,2
9915,,,51,087,2
9916,,,51,145,2
9917,,,51,063,2
9918,,,51,003,3
9919,,,51,059,3
9920,,,51,013,2
9921,,,51,041,2
9922,,,51,550,1
9923,,,51,013,1
9924,,,51,510,1
9925,,,51,067,2
9926,,,51,187,5
9927,,,51,059,4
9928,,,51,179,3
9929,,,51,111,1
9930,,,51,740,3
9931,,,51,173,1
9932,,,51,147,1
9933,,,51,161,4
9934,,,51,820,2
9935,,,51,107,1
9936,,,51,087,2
9937,,,51,059,2
9938,,,51,760,2
9939,,,51,121,2
9940,,,51,107,4
9941,,,51,730,2
9942,,,51,041,1
9943,,,51,059,1
9944,,,51,041,1
9945,,,51,015,1
9946,,,51,510,2
9947,,,51,019,1
9948,,,51,019,2
9949,,,51,600,3
9950,,,51,760,2
9951,,,51,059,1
9952,,,51,177,1
9953,,,51,810,2
9954,,,51,790,1
9955,,,51,550,1
9956,,,51,710,3
9957,,,51,143,1
9958,,,51,153,4
9959,,,51,810,2
9960,,,51,059,2
9961,,,51,700,1
9962,,,51,025,1
9963,,,51,153,4
9964,,,51,059,1
9965,,,51,041,1
9966,,,51,161,3
9967,,,51,710,1
9968,,,51,083,2
9969,,,51,059,1
9970,,,51,023,4
9971,,,51,161,4
9972,,,51,121,1
9973,,,51,650,1
9974,,,51,003,2
9975,,,51,700,2
9976,,,51,710,2
9977,,,51,199,4
9978,,,51,121,2
9979,,,51,191,1
9980,,,51,041,3
9981,,,51,003,1
9982,,,51,810,1
9983,,,51,820,3
9984,,,51,161,1
9985,,,51,119,2
9986,,,51,810,3
9987,,,51,087,1
9988,,,51,003,1
9989,,,51,810,1
9990,,,51,810,2
9991,,,51,760,2
9992,,,51,177,1
9993,,,51,107,1
9994,,,51,059,1
9995,,,51,683,1
9996,,,51,143,3
9997,,,51,085,1
9998,,,51,085,2
9999,,,51,700,2
